-0.18330383	0.21989028	0.14717612	0.061761253	0.07392845	-0.48738277	0.21022537	0.50068766	-0.3190665	-0.18320541	-0.12371632	-0.34797916	0.013105663	0.17711234	0.035263836	-0.040913828	0.15222837	-0.13493383	-0.08243126	-0.8027019	0.18302977	0.1362721	0.10698121	-0.23983654	-0.06899777	0.098030776	-0.1523418	-0.18516724	-0.23832238	-0.06838361	0.21229675	0.08933192	0.16798356	-0.2615389	-0.17627218	0.48534745	0.034578487	-0.32898197	-0.10957996	-0.5165157	0.06707339	-0.37772772	-0.12237054	-0.009768746	0.25314245	-0.18662941	-0.3222041	-0.13866274	0.1127598	0.10638307	0.13124709	-0.22931673	-0.10761686	0.0049294834	-0.13590504	0.23278542	0.06228026	-0.07130219	-0.30081284	0.1446373	0.2023974	-0.033655472	-0.10062516	-0.06895872	-0.2671879	0.20963821	0.1326058	0.22958401	-0.3470483	0.36519378	-0.14640215	0.21798661	0.31022048	0.045224886	0.29787773	0.12114627	0.014044738	-0.09336891	-0.22850442	0.1373543	-0.16477077	0.016882531	-0.30997947	0.39670634	-0.064398944	-0.0007676763	0.12445148	0.31518546	0.26515976	0.13640355	0.44456643	0.17246175	0.1201941	0.19103725	0.47431788	0.2167865	0.14767899	-0.259949	0.055691727	-0.071847
-0.17699172	0.20318724	0.13684739	0.053654306	0.082702756	-0.43222472	0.18218035	0.44355667	-0.28283024	-0.16853076	-0.11970727	-0.3216001	0.011364074	0.15730317	0.043126598	-0.028358353	0.1410973	-0.11084029	-0.071816966	-0.7063478	0.15910427	0.11357431	0.09500487	-0.22340576	-0.06105928	0.09486158	-0.14358199	-0.16616167	-0.20559864	-0.049908172	0.20990777	0.07521669	0.13548997	-0.23077385	-0.15180151	0.43809146	0.028807217	-0.27918214	-0.0857183	-0.4449771	0.079130284	-0.34705573	-0.10873435	-0.0051389225	0.22145748	-0.15700833	-0.2721379	-0.13648514	0.09838333	0.08864431	0.13331509	-0.2205241	-0.092352875	0.004963118	-0.1321359	0.22139855	0.061228067	-0.04771682	-0.2664387	0.13176171	0.17079753	-0.026720824	-0.08741558	-0.05972165	-0.23365134	0.18872024	0.12853621	0.19377677	-0.29692513	0.33443055	-0.13995019	0.17465435	0.28360936	0.05543062	0.26157978	0.10025575	-0.00466131	-0.08910338	-0.19314043	0.12468068	-0.1599774	0.014253508	-0.27807528	0.34219065	-0.05527911	-0.0030866363	0.10230099	0.27320454	0.2415604	0.10880893	0.39403346	0.15034337	0.10840812	0.16099487	0.41160667	0.18967915	0.1453804	-0.22850747	0.04012777	-0.067436196
-0.12932768	0.15735495	0.0921717	0.034611978	0.06573829	-0.3206375	0.13619378	0.33934793	-0.22452937	-0.11725511	-0.09729138	-0.2423399	0.023047497	0.11597116	0.03864609	-0.033272915	0.105838545	-0.08123524	-0.061444014	-0.54617083	0.11292961	0.08541854	0.06250506	-0.16968341	-0.04609798	0.063871406	-0.09613902	-0.12851018	-0.16430299	-0.03957124	0.157872	0.0549918	0.09644134	-0.17743139	-0.12907103	0.33161506	0.016411025	-0.21570826	-0.07400256	-0.3536072	0.049447864	-0.2570547	-0.07717969	0.0040663974	0.17663957	-0.12235257	-0.21249074	-0.10732337	0.068736956	0.06264388	0.0993362	-0.16701253	-0.08007187	-0.006343731	-0.1107706	0.15798877	0.037308164	-0.04758088	-0.2098543	0.08989692	0.14302468	-0.026117332	-0.055724476	-0.039679684	-0.19120127	0.15007469	0.10171073	0.16020083	-0.24388029	0.25487307	-0.101474755	0.14813058	0.21974276	0.039434794	0.19931698	0.093216434	0.012733519	-0.060715556	-0.15922694	0.10070326	-0.1126687	-0.0008022568	-0.22382955	0.26853272	-0.042422082	-0.0061386656	0.07411697	0.21290864	0.19283006	0.08739766	0.29687217	0.12353012	0.08872008	0.12612925	0.32435304	0.15136893	0.115552574	-0.1746385	0.047852095	-0.06003612
-0.09955368	0.116791844	0.06764825	0.021505686	0.044432122	-0.234074	0.10111332	0.24169411	-0.14246207	-0.09534364	-0.05681527	-0.16035432	0.013304664	0.07320957	0.031715363	-0.019501893	0.077747695	-0.06847453	-0.043844894	-0.36931998	0.086594604	0.05912791	0.05565554	-0.10300687	-0.04820045	0.05135718	-0.06638292	-0.08870545	-0.108066045	-0.03183001	0.106757365	0.040123887	0.06454967	-0.12264096	-0.077773325	0.24387725	0.019978557	-0.15796784	-0.06399188	-0.23479679	0.042796306	-0.17492865	-0.048579562	-0.0062505705	0.12924096	-0.08800909	-0.14809255	-0.07606467	0.04656132	0.040907674	0.07342737	-0.115430355	-0.05948729	-0.00917658	-0.075468466	0.11618612	0.028939528	-0.0195587	-0.13656403	0.0605464	0.09739899	-0.010804239	-0.036597874	-0.031118166	-0.120841056	0.09188947	0.06476196	0.116694674	-0.16610615	0.16259208	-0.06708787	0.094872996	0.14834271	0.037940457	0.13845591	0.053785577	-0.0040686456	-0.04020138	-0.11574702	0.0719026	-0.08686442	0.010855142	-0.14620188	0.19011068	-0.03293096	-0.0040461984	0.06511779	0.16091916	0.12597977	0.050978605	0.20365338	0.08391763	0.054243054	0.090400815	0.23125497	0.10205441	0.081446685	-0.12887405	0.024448397	-0.044797227
-0.11827324	0.13261071	0.07657509	0.0266832	0.0534594	-0.27657378	0.122394845	0.28941712	-0.1895824	-0.09889341	-0.08583257	-0.19821912	0.0006186617	0.10146822	0.020238427	-0.027232157	0.08461682	-0.074647784	-0.035181	-0.47338593	0.10358658	0.06724664	0.06723023	-0.13096777	-0.048234187	0.05849515	-0.089230895	-0.10788579	-0.14512686	-0.03849139	0.1395795	0.056422696	0.093548566	-0.1589087	-0.09202298	0.28102344	0.010280077	-0.18578143	-0.067041926	-0.29950485	0.0513251	-0.23225322	-0.07870129	0.008372245	0.15756798	-0.11764894	-0.17941108	-0.088985726	0.067892596	0.046689905	0.08989068	-0.13400331	-0.04833201	-0.0009983535	-0.08978662	0.13520554	0.0248551	-0.045991156	-0.1754981	0.07386479	0.1262753	-0.02567534	-0.054754596	-0.03510662	-0.15968697	0.120460145	0.09129713	0.14152502	-0.20711255	0.2220672	-0.100717686	0.12861493	0.17966174	0.037957978	0.17606553	0.07815404	-0.0015666278	-0.04568087	-0.12501265	0.07672396	-0.10548655	-0.0017230993	-0.18282305	0.22784734	-0.044411216	-0.01018681	0.07887784	0.19226147	0.14863619	0.072444014	0.26381993	0.096049815	0.0732254	0.10988157	0.2758247	0.11565783	0.10057163	-0.14570987	0.035890356	-0.043034863
-0.09012701	0.10032897	0.06193068	0.012384242	0.026937818	-0.207883	0.09273628	0.21589026	-0.14152956	-0.08527906	-0.063787796	-0.15307097	0.001162857	0.06268214	0.01686786	-0.025558762	0.05714605	-0.0642117	-0.034414597	-0.3434264	0.06611897	0.05481258	0.048508793	-0.09493937	-0.042638656	0.039752103	-0.06345178	-0.09516049	-0.09671848	-0.021513622	0.10188375	0.030444272	0.0605567	-0.11760234	-0.07563634	0.22063819	0.01611409	-0.13339727	-0.04252712	-0.22581773	0.04464378	-0.17191346	-0.05687015	-0.0039289277	0.108459994	-0.08562343	-0.13569508	-0.05841156	0.045238033	0.039348837	0.06456397	-0.110989384	-0.035443097	0.0093406765	-0.07367045	0.10695358	0.034581438	-0.03449014	-0.13453534	0.05044907	0.09700719	-0.014579277	-0.031840283	-0.034473155	-0.110574104	0.09186808	0.060335018	0.09981423	-0.15633023	0.14672473	-0.06482987	0.09615335	0.142684	0.02971016	0.1263602	0.06233234	-0.008921831	-0.0381833	-0.09744985	0.06661083	-0.06453798	-0.0025862188	-0.13209812	0.15894711	-0.027517965	-0.009760927	0.0465397	0.14823551	0.11420873	0.05864553	0.20034425	0.08334021	0.041907966	0.07960184	0.21097238	0.096371986	0.067011274	-0.11862293	0.027699133	-0.04142656
-0.077024095	0.09874433	0.06415894	0.02377253	0.03872778	-0.22019634	0.10116448	0.22678773	-0.1496265	-0.084446244	-0.057404436	-0.15871643	0.009511051	0.08667192	0.01581249	-0.01826316	0.07822089	-0.056585357	-0.030703876	-0.37617666	0.082286805	0.058520976	0.055157434	-0.10958325	-0.033449482	0.04902227	-0.07341129	-0.095161855	-0.10654432	-0.033054467	0.11063822	0.051129907	0.07027684	-0.113717645	-0.08544258	0.22676189	0.0027004643	-0.1578637	-0.05752766	-0.24671769	0.044008117	-0.18187337	-0.043513577	-0.0088930465	0.121699214	-0.07732879	-0.15374298	-0.08008856	0.044792138	0.041048232	0.06515214	-0.118008405	-0.057037577	0.003989669	-0.076260164	0.10104203	0.023873542	-0.037785087	-0.1448881	0.05482221	0.0936231	-0.020541873	-0.036622748	-0.025082236	-0.12689406	0.101279534	0.055958223	0.09873128	-0.16640337	0.16370945	-0.07386527	0.10362554	0.14118169	0.029618869	0.14279446	0.04779031	0.007222709	-0.03863005	-0.10706902	0.07427298	-0.07014781	-0.0020953831	-0.15400657	0.18491353	-0.03096044	-0.007494065	0.063696444	0.14416422	0.11661838	0.059793018	0.20105202	0.08042979	0.050909184	0.08803334	0.21292387	0.09867145	0.08252178	-0.123908155	0.02493336	-0.03115843
-0.14553419	0.16119784	0.14361607	0.047029473	0.050636154	-0.39298612	0.16342008	0.37746617	-0.24562152	-0.16530402	-0.108308874	-0.2797471	0.019266374	0.14043356	0.02293738	-0.021945605	0.12327565	-0.098376825	-0.06929392	-0.6368596	0.12692639	0.11596714	0.08355559	-0.19650008	-0.06990797	0.095285915	-0.11986735	-0.1423896	-0.19923395	-0.04022343	0.16879283	0.0880448	0.11800406	-0.2009897	-0.14286919	0.38208404	0.01554998	-0.2727894	-0.08521378	-0.39931637	0.06995834	-0.30918676	-0.073240735	-0.010472204	0.23082168	-0.16026187	-0.25264698	-0.121036395	0.11232679	0.06956008	0.10646124	-0.17437688	-0.046959065	-0.017686246	-0.13168672	0.2159139	0.026389189	-0.03408716	-0.22428994	0.123967536	0.19178855	-0.032911997	-0.08431231	-0.029674394	-0.19416668	0.15817691	0.08573782	0.18536961	-0.2703077	0.30394396	-0.11577695	0.15237436	0.25364977	0.04296276	0.22614251	0.10964006	0.0076438854	-0.07812752	-0.15887813	0.10640587	-0.12928122	0.0009927625	-0.2717471	0.30698776	-0.042827394	-0.006768705	0.09895716	0.2657911	0.22956823	0.10877631	0.36135328	0.12082598	0.069833525	0.16102484	0.3661258	0.1510564	0.11990037	-0.21623024	0.044399578	-0.08124917
-0.1256508	0.14448504	0.094265886	0.040460892	0.057529133	-0.2873398	0.13418315	0.29344216	-0.19824557	-0.10523186	-0.08042652	-0.21653372	0.022222048	0.09738931	0.037501536	-0.022071715	0.08106977	-0.08490081	-0.053569276	-0.48301727	0.1088029	0.09010892	0.06966183	-0.15039301	-0.044525724	0.06416533	-0.09561817	-0.12856954	-0.13741101	-0.047447145	0.1408348	0.051109605	0.09726222	-0.14301208	-0.10593491	0.30015898	0.010896242	-0.18654187	-0.06336969	-0.32169518	0.047128867	-0.22704008	-0.06900509	-0.0039335466	0.15323687	-0.11589493	-0.19150436	-0.088367164	0.059859876	0.05165033	0.086507425	-0.14439093	-0.06432014	-0.0062509277	-0.08504631	0.14127462	0.03485844	-0.03602255	-0.17381148	0.07718946	0.11667116	-0.025212556	-0.046033114	-0.038540423	-0.17143933	0.12432492	0.079024084	0.14248413	-0.21979061	0.22435002	-0.10372434	0.1286772	0.19474836	0.040891286	0.17038423	0.067857	-0.0052674436	-0.06873793	-0.14811592	0.08659722	-0.10210339	-0.0019544654	-0.1863338	0.24041274	-0.033274196	0.00060034136	0.07361625	0.18790214	0.16074227	0.08178495	0.26280713	0.10708772	0.07220755	0.114192985	0.29019234	0.13681363	0.09841864	-0.14739215	0.042315185	-0.054372218
-0.13929018	0.15656696	0.09736665	0.046221588	0.058979843	-0.36072156	0.1472123	0.36849168	-0.23582356	-0.13496253	-0.09645042	-0.25788417	0.013283792	0.12474635	0.028006036	-0.018597018	0.11505237	-0.11265744	-0.047849093	-0.594173	0.13134634	0.10200622	0.06757134	-0.1817735	-0.04918333	0.06857192	-0.12230997	-0.13315125	-0.1723996	-0.0534566	0.17579941	0.07144811	0.12137413	-0.17722061	-0.13507625	0.36705238	0.019852422	-0.23252682	-0.078380026	-0.37588686	0.06479907	-0.27620417	-0.08730503	-0.0060623586	0.18741515	-0.13409789	-0.23438545	-0.1051607	0.082504496	0.08013233	0.1068245	-0.16522485	-0.07912844	0.012125355	-0.10620791	0.16769016	0.039543755	-0.05005035	-0.21613145	0.09874397	0.14576767	-0.015546643	-0.059248284	-0.04725553	-0.2029716	0.14783858	0.09648284	0.15478127	-0.25279823	0.26491576	-0.11122597	0.15889922	0.22714236	0.03324532	0.21941109	0.08165721	0.0070130993	-0.07650814	-0.16230865	0.11007484	-0.119189754	0.007086297	-0.23719987	0.29903397	-0.045944914	-0.007687447	0.079013295	0.23984227	0.20610309	0.10183062	0.31548712	0.13725321	0.09066376	0.14903964	0.35426998	0.14703439	0.10609934	-0.18065707	0.050790317	-0.055512458
