id,title
2777,포항 보경사 오층석탑
2778,서울 흥천사 목조관음보살삼존상
2779,화성 용주사 감로왕도
2780,양양 선림원지 출토 금동보살입상
2781,나전국화넝쿨무늬상자
2782,달성 유가사 영산회 괘불도
2783,대방광불화엄경소 권118
2784,삼봉선생집 권7
2785,"동국이상국전집 권18∼22, 31∼4"
2786,근정전 정시도 및 연구시 병풍
2787,자치통감 권81∼85
2788,천지명양수륙재의찬요 목판
2789,대방광원각수다라요의경 목판(2025)
2790,법집별행록절요병입사기 목판
2791,치문경훈 목판
2792,구례 화엄사 벽암대사비
2793,대혜보각선사서(2025)
2794,박제가 고본 북학의
2795,예기집설 권1∼2
2796,벽역신방(2025)
2797,합천 해인사 금동관음･지장보살좌상 및
2798,창원 성주사 석조지장보살삼존상 및 시
2799,강화 전등사 명경대
2800,삼척 흥전리사지 출토 청동정병
2801,휴대용 앙부일구(2025)
2802,고려 오백나한도(2025)
2803,세종 비암사 소조아미타여래좌상
2804,유항선생시집
2805,안동 광흥사 응진전
2806,신중엄경수도첩
2807,영산회상도(2025)
2808,묘법연화경 권3(2025)
2809,구례 화엄사 동종
2810,고려 수월관음보살도(2025)
2811,‘영축사’명 영산회상도
2812,안성 청원사 대웅전
2813,가평 현등사 아미타여래설법도
2814,임실 진구사지 석조비로자나불좌상
2815,양산 신흥사 석조석가여래삼존좌상 및 
2816,박지원 열하일기 초고본 일괄
2817,순천 송광사 침계루
2818,안동 봉정사 덕휘루
2819,화성 용주사 천보루
2820,경주 포석정지
2821,김해 봉황동 유적
2822,수원 화성
2823,부여 가림성
2824,부여 부소산성
2825,경주 황룡사지
2826,경주 망덕사지
2827,경주 사천왕사지
2828,서울 한양도성
2829,서울 풍납동 토성
2830,공주 공산성
2831,공주 무령왕릉과 왕릉원
2832,부여 왕릉원
2833,경주 흥륜사지
2834,경주 월성
2835,경주 남고루
2836,경주 동궁과 월지
2837,경주 계림
2838,경주 무열왕릉
2839,경주 김유신묘
2840,경주 남산신성
2841,경주 경덕왕릉
2842,경주 진덕여왕릉
2843,경주 부산성
2844,경주 원성왕릉
2845,경주 구정동 방형분
2846,경주 성덕왕릉
2847,경주 헌덕왕릉
2848,경주 흥덕왕릉
2849,경주 감은사지
2850,서울 독립문
2851,서울 영은문 주초
2852,부여 청마산성
2853,평창 오대산사고
2854,경주 금척리 고분군
2855,부여 군수리 사지
2856,경주 장항리 사지
2857,경주 원원사지
2858,경주 명활성
2859,관문성
2860,영주 소수서원
2861,고양 행주산성
2862,남한산성
2863,부여 나성
2864,부여 청산성
2865,서천 건지산성
2866,고령 주산성
2867,대구 달성
2868,창녕 화왕산성
2869,창녕 목마산성
2870,김해 분산성
2871,함안 성산산성
2872,강진 고려청자 요지
2873,부안 유천리 요지
2874,부안 진서리 요지
2875,김해 수로왕릉
2876,김해 수로왕비릉
2877,김해 구산동 고분군
2878,고령 지산동 고분군
2879,경주 천군동 사지
2880,서울 선잠단지
2881,성주 성산동 고분군
2882,익산 쌍릉
2883,경주 성동동 전랑지
2884,부여 석성산성
2885,예산 임존성
2886,익산 오금산성
2887,양산 북정리 고분군
2888,양산 신기리 고분군
2889,양산 중부동 고분군
2890,경주읍성
2891,양산 신기리 산성
2892,양산 북부동 산성
2893,부여 쌍북리 요지
2894,양산 법기리 요지
2895,서울 삼전도비
2896,부안 구암리 지석묘군
2897,남원 황산대첩비지
2898,금산 칠백의총
2899,구례 석주관 칠의사묘
2900,강진 정약용 유적
2901,산청 목면시배 유지
2902,아산 맹씨 행단
2903,김제 벽골제
2904,아산 이충무공묘
2905,통영 한산도 이충무공 유적
2906,완도 묘당도 이충무공 유적
2907,수원 화령전
2908,서산 해미읍성
2909,경복궁
2910,진주성
2911,고성 송학동 고분군
2912,고성 내산리 고분군
2913,사직단
2914,창덕궁
2915,창경궁
2916,덕수궁
2917,종묘
2918,진도 용장성
2919,진도 남도진성
2920,양주 회암사지
2921,울주 천황산 요지
2922,강화 삼랑성
2923,합천 영암사지
2924,강화산성
2925,강화 고려궁지
2926,제주 삼성혈
2927,부여 궁남지
2928,강화 참성단
2929,강화 부근리 지석묘
2930,경주 서출지
2931,김포 문수산성
2932,오산 독산성과 세마대지
2933,광주 충효동 요지
2934,경주 서악동 고분군
2935,서울 문묘와 성균관
2936,고양 벽제관지
2937,고창읍성
2938,무주 적상산성
2939,문경 조령 관문
2940,파주 덕은리 주거지와 지석묘군
2941,서울 육상궁
2942,익산 미륵사지
2943,하동 고소성
2944,함양 사근산성
2945,울주 언양읍성
2946,경주 옥산서원
2947,아산 이충무공 유허
2948,부여 증산성
2949,환구단
2950,경주 문무대왕릉
2951,경주 이견대
2952,경주 동부 사적지대
2953,북한산성
2954,경주 낭산 일원
2955,진주 평거동 고분군
2956,고령 고아리 벽화 고분
2957,정읍 무성서원
2958,해남윤씨 녹우당 일원
2959,원주 거돈사지
2960,안동 도산서원
2961,서울 고종 어극 40년 칭경기념비
2962,경주 오릉
2963,경주 일성왕릉
2964,경주 탈해왕릉
2965,경주 미추왕릉
2966,경주 법흥왕릉
2967,경주 진흥왕릉
2968,경주 헌안왕릉
2969,경주 진평왕릉
2970,경주 신문왕릉
2971,경주 선덕여왕릉
2972,경주 효공왕릉
2973,경주 효소왕릉
2974,경주 신무왕릉
2975,경주 정강왕릉
2976,경주 헌강왕릉
2977,경주 내물왕릉
2978,충주 임충민공 충렬사
2979,경주 전 민애왕릉
2980,고양 공양왕릉
2981,부산 동래 패총
2982,구리 동구릉
2983,서울 헌릉과 인릉
2984,여주 영릉과 영릉
2985,영월 장릉
2986,남양주 광릉
2987,고양 서오릉
2988,서울 선릉과 정릉
2989,고양 서삼릉
2990,서울 태릉과 강릉
2991,김포 장릉
2992,파주 장릉
2993,서울 의릉
2994,파주 삼릉
2995,화성 융릉과 건릉
2996,남양주 홍릉과 유릉
2997,서울 정릉
2998,남양주 사릉
2999,양주 온릉
3000,인천 경서동 녹청자 요지
3001,청주 상당산성
3002,서울 우정총국
3003,산청 전 구형왕릉
3004,금정산성
3005,칠곡 가산산성
3006,화성 당성
3007,경산 병영유적
3008,경주 배동 삼릉
3009,경주 희강왕릉
3010,경주 지마왕릉
3011,경주 경애왕릉
3012,연천 숭의전지
3013,강화 홍릉
3014,강화 초지진
3015,강화 덕진진
3016,강화 광성보
3017,북한산 진흥왕 순수비지
3018,예산 윤봉길 의사 유적
3019,천안 유관순 열사 유적
3020,홍성 홍주읍성
3021,남해 관음포 이충무공 유적
3022,남해 충렬사
3023,아차산성
3024,보은 삼년산성
3025,통영 충렬사
3026,서울 경모궁지
3027,영주 순흥 어숙묘
3028,거창 둔마리 벽화 고분
3029,창원 성산 패총
3030,경주 화산리 회유토기 요지
3031,장성 필암서원
3032,서울 석촌동 고분군
3033,연천 경순왕릉
3034,경주 나정
3035,경주 재매정
3036,서울 남현동 요지
3037,서울 대한의원
3038,부여 송국리 유적
3039,고창 분청사기 요지
3040,여주 파사성
3041,서울 약현성당
3042,서울 구 러시아공사관
3043,서울 구 벨기에영사관
3044,서울 정동교회
3045,서울 운현궁
3046,서울 명동성당
3047,강화 선원사지
3048,안동 병산서원
3049,김해 예안리 고분군
3050,대구 불로동 고분군
3051,경주 동방동 와요지
3052,단양 온달산성
3053,단양 적성
3054,부산 동삼동 패총
3055,서울 암사동 유적
3056,연천 전곡리 유적
3057,하남 미사리 유적
3058,서울 방이동 고분군
3059,경희궁지
3060,남원 만인의총
3061,부산 복천동 고분군
3062,신안 해저유물 매장해역
3063,서울 연세대학교 스팀슨관
3064,서울 연세대학교 언더우드관
3065,서울 연세대학교 아펜젤러관
3066,구 서울대학교 본관
3067,구 공업전습소 본관
3068,서울 한국은행 본관
3069,서울 중앙고등학교 본관
3070,서울 중앙고등학교 서관
3071,서울 중앙고등학교 동관
3072,구 서울역사
3073,서울 고려대학교 본관
3074,서울 고려대학교 중앙도서관
3075,인천 답동성당
3076,전주 전동성당
3077,구 목포 일본영사관
3078,대구 계산동성당
3079,창원 진해우체국
3080,김포 덕포진
3081,정읍 전봉준 유적
3082,전주 남고산성
3083,정읍 황토현 전적
3084,서울 몽촌토성
3085,남원읍성
3086,화성 제암리 3·1운동 순국 유적
3087,부여 정림사지
3088,순천 낙안읍성
3089,산청 조식 유적
3090,강화 갑곶돈
3091,보령 성주사지
3092,완도 청해진 유적
3093,남원 실상사
3094,해남 진산리 청자 요지
3095,경주 남산 일원
3096,화순 운주사지
3097,영주 순흥 벽화 고분
3098,광주 조선백자 요지
3099,청주 흥덕사지
3100,서산 보원사지
3101,충주 미륵대원지
3102,익산 나바위성당
3103,청주 신봉동 고분군
3104,울산 경상좌도병영성
3105,보령 죽도 해저유물 매장해역
3106,함양 황석산성
3107,파주 윤관장군묘
3108,서울 구 서대문형무소
3109,합천 옥전 고분군
3110,창원 다호리 고분군
3111,경주 용강동 고분
3112,용인 서리 고려백자 요지
3113,서울 효창공원
3114,울주 검단리 유적
3115,공주 학봉리 요지
3116,공주 석장리 유적
3117,통영 연대도 패총
3118,구미 낙산리 고분군
3119,나주읍성
3120,영암 구림리 요지
3121,전주 경기전
3122,경주 천관사지
3123,김해 대성동 고분군
3124,군포 산본동 조선백자 요지
3125,서울 호암산성
3126,고창 용계리 청자 요지
3127,고창 무장현 관아와 읍성
3128,익산 입점리 고분
3129,봉화 태백산사고지
3130,남원 만복사지
3131,경주 구정동 고분군
3132,파주 오두산성
3133,하남 동사지
3134,담양 금성산성
3135,서울 탑골공원
3136,대전 계족산성
3137,남양주 순강원
3138,광명 영회원
3139,파주 소령원
3140,파주 수길원
3141,남양주 휘경원
3142,서울 영휘원과 숭인원
3143,서울 연산군묘
3144,남양주 광해군묘
3145,구리 명빈묘
3146,남양주 성묘
3147,남양주 안빈묘
3148,남양주 영빈묘
3149,강화 석릉
3150,강화 가릉
3151,강화 곤릉
3152,서울 양천고성지
3153,부여 정암리 와요지
3154,군위 인각사지
3155,광주 신창동 유적
3156,속초 조양동 유적
3157,장성 대도리 백자 요지
3158,전주향교
3159,제주목 관아
3160,여수 충민사
3161,여주 고달사지
3162,논산 돈암서원
3163,장성 입암산성
3164,구례 석주관성
3165,포항 장기읍성
3166,공주 우금치 전적
3167,강릉대도호부 관아
3168,파주 가월리와 주월리 유적
3169,경주 보문동 사지
3170,고창 죽림리 지석묘군
3171,여수 선소유적
3172,논산 노성산성
3173,양양 오산리 유적
3174,무안 도리포 해저유물 매장해역
3175,제주 항파두리 항몽 유적
3176,강진 전라병영성
3177,단양 수양개 유적
3178,서울 양화나루와 잠두봉 유적
3179,충주 장미산성
3180,괴산 미륵산성
3181,통영 삼도수군통제영
3182,포천 반월성
3183,나주 복암리 고분군
3184,익산 제석사지
3185,장성 황룡 전적
3186,광양 옥룡사지
3187,익산 왕궁리 유적
3188,부안 백산성
3189,화순 효산리와 대신리 지석묘군
3190,대구 진천동 입석
3191,제주 고산리 유적
3192,시흥 방산동 청자와 백자 요지
3193,진천 김유신 탄생지와 태실
3194,청주 정북동 토성
3195,제주 삼양동 유적
3196,괴산 송시열 유적
3197,순천 검단산성
3198,경주 용강동 원지 유적
3199,부여 능안골 고분군
3200,삼척 두타산 이승휴 유적
3201,하남 이성산성
3202,이천 설봉산성
3203,대한성공회 강화성당
3204,부여 화지산 유적
3205,고성 문암리 유적
3206,부여 왕흥사지
3207,부여 관북리 유적
3208,김해 구지봉
3209,경주 손곡동과 물천리 유적
3210,홍성 홍주의사총
3211,해남 윤선도 유적
3212,공주 장선리 유적
3213,부여 능산리 사지
3214,부여 금강사지
3215,서울 선농단
3216,파주 칠중성
3217,안국동 윤보선가
3218,원주 강원감영
3219,서울 초안산 분묘군
3220,시흥 오이도 유적
3221,구 대구의학전문학교 본관
3222,구 도립대구병원
3223,성주 세종대왕자 태실
3224,충주 숭선사지
3225,영월 정양산성
3226,원주 영원산성
3227,강릉 굴산사지
3228,해남 군곡리 패총
3229,사천 늑도 유적
3230,화성 마하리 고분군
3231,강화 외성
3232,하동읍성
3233,김해 양동리 고분군
3234,아차산 일대 보루군
3235,나주 오량동 요지
3236,경주 춘양교지와 월정교지
3237,순천 월평 유적
3238,밀양 박익 벽화묘
3239,공주 수촌리 고분군
3240,"서울 청계천 유적(광통교지,수표교지와"
3241,충주 루암리 고분군
3242,파주 혜음원지
3243,서울 경교장
3244,원주 법천사지
3245,연천 호로고루
3246,연천 당포성
3247,연천 은대리성
3248,구미 황상동 고분군
3249,완주 위봉산성
3250,창원 진동리 유적
3251,서천 봉선리 유적
3252,공주 정지산 유적
3253,서산 부장리 고분군
3254,경주 황성동 고분
3255,상주 복룡동 유적
3256,수원 화성행궁
3257,북한산성 행궁지
3258,남한산성 행궁
3259,부여 홍산현 관아
3260,김제군 관아와 향교
3261,나주목 관아와 향교
3262,거제현 관아
3263,화순 쌍산 항일의병 유적
3264,창녕 비봉리 패총
3265,서귀포 김정희 유배지
3266,달성 도동서원
3267,춘천 신매리 유적
3268,강릉 초당동 유적
3269,영주 금성대군 신단
3270,광양 마로산성
3271,포항 법광사지
3272,정읍 고사부리성
3273,양양 낙산사 일원
3274,김제 금산사 일원
3275,서울 이화장
3276,장흥 석대들 전적
3277,함양 남계서원
3278,용인 보정동 고분군
3279,보령 충청수영성
3280,경주 불국사
3281,보은 법주사
3282,합천 해인사
3283,구례 화엄사
3284,순천 송광사
3285,순천 선암사
3286,해남 대흥사
3287,거제 둔덕기성
3288,고령 사부동과 기산동 요지
3289,진천 산수리와 삼용리 요지
3290,경주 대릉원 일원
3291,나주 반남 고분군
3292,창녕 교동과 송현동 고분군
3293,함안 말이산 고분군
3294,경산 임당동과 조영동 고분군
3295,경주 진지왕릉
3296,경주 문성왕릉
3297,고흥 운대리 분청사기 요지
3298,서울 용산신학교
3299,서울 원효로 예수성심성당
3300,제주 용담동 유적
3301,여수 석보
3302,삼척 준경묘·영경묘
3303,파주 이이 유적
3304,양주 대모산성
3305,증평 추성산성
3306,울산 약사동 제방
3307,당진 솔뫼마을 김대건신부 유적
3308,용인 심곡서원
3309,고창 봉덕리 고분군
3310,상주 옥동서원
3311,경주 인왕동 사지
3312,영월부 관아
3313,해남 전라우수영
3314,안성 도기동 산성
3315,파주 덕진산성
3316,대구 경상감영지
3317,부산 연산동 고분군
3318,논산 노강서원
3319,부안 죽막동 유적
3320,남원 유곡리와 두락리 고분군
3321,정읍 은선리와 도계리 고분군
3322,대구 구암동 고분군
3323,구 군산세관 본관
3324,부산 임시수도 대통령관저
3325,창녕 계성 고분군
3326,경주 분황사지
3327,경주 구황동 원지 유적 일원
3328,만해 한용운 심우장
3329,진안 도통리 청자요지
3330,장수 동촌리 고분군
3331,인제 한계산성
3332,함안 가야리 유적
3333,의성 금성면 고분군
3334,인천 계양산성
3335,인천 팔미도 등대
3336,의정부지
3337,거창 거열산성
3338,태안 안흥진성
3339,합천 삼가 고분군
3340,삼척도호부 관아지
3341,고창 무장기포지
3342,경주 금강산 표암봉 일원(2022)
3343,삼척 흥전리 사지
3344,담양 응용리와 태목리 유적
3345,임진왜란 웅치 전적
3346,제2로 직봉 - 성남 천림산 봉수 유
3347,제2로 직봉 - 용인 석성산 봉수 유
3348,제2로 직봉 - 단양 소이산 봉수 유
3349,제2로 직봉 - 음성 망이성 봉수 유
3350,제2로 직봉 - 제천 오현 봉수 유적
3351,제2로 직봉 - 충주 마산 봉수 유적
3352,제2로 직봉 - 경주 접포현 봉수 유
3353,제2로 직봉 - 안동 봉지산 봉수 유
3354,제2로 직봉 - 영천 성산 봉수 유적
3355,제2로 직봉 - 영천 성황당 봉수 유
3356,제2로 직봉 - 영천 여음동 봉수 유
3357,제2로 직봉 - 의성 계란현 봉수 유
3358,제2로 직봉 - 양산 위천 봉수 유적
3359,제2로 직봉 - 울산 부로산 봉수 유
3360,고성 건봉사지
3361,대구 팔거산성
3362,장수 침령산성
3363,제5로 직봉 - 여수 돌산도 봉수 유
3364,제5로 직봉 - 고흥 마북산 봉수 유
3365,제5로 직봉 - 고흥 장기산 봉수 유
3366,제5로 직봉 - 장흥 전일산 봉수 유
3367,제5로 직봉 - 해남 좌곡산 봉수 유
3368,제5로 직봉 - 해남 달마산 봉수 유
3369,제5로 직봉 - 해남 관두산 봉수 유
3370,제5로 직봉 - 진도 첨찰산 봉수 유
3371,제5로 직봉 - 무안 고림산 봉수 유
3372,제5로 직봉 - 영광 고도도 봉수 유
3373,제5로 직봉 - 부안 점방산 봉수 유
3374,제5로 직봉 - 논산 황화대 봉수 유
3375,제5로 직봉 - 논산 노성산 봉수 유
3376,제5로 직봉 - 천안 대학산 봉수 유
3377,제5로 직봉 - 평택 괴태곶 봉수 유
3378,제5로 직봉 - 강화 망산 봉수 유적
3379,탕춘대성
3380,고성 동외동 유적
3381,안성 봉업사지
3382,울산 개운포 경상좌수영성
3383,영암 시종 고분군
3384,세종 한솔동 고분군
3385,거제 수정산성
3386,서천읍성
3387,상주 흥암서원
3388,명주 청학동 소금강
3389,거제 해금강
3390,완도 정도리 구계등
3391,울진 불영사계곡 일원
3392,여수 상백도·하백도 일원
3393,옹진 백령도 두무진
3394,진도의바닷길
3395,삼각산
3396,청송 주왕산 주왕계곡 일원
3397,진안 마이산
3398,부안 채석강·적벽강 일원
3399,영월 어라연 일원
3400,남해 가천마을 다랑이 논
3401,예천 회룡포
3402,부산 영도 태종대
3403,소매물도 등대섬
3404,예천 선몽대 일원
3405,제천 의림지와 제림
3406,공주 고마나루
3407,영광 법성진 숲쟁이
3408,봉화 청량산
3409,부산 오륙도
3410,순천 초연정 원림
3411,안동 백운정 및 개호송 숲 일원
3412,양양 낙산사 의상대와 홍련암
3413,삼척 죽서루와 오십천
3414,구룡령 옛길
3415,죽령 옛길
3416,문경 토끼비리
3417,문경새재
3418,광한루원
3419,보길도 윤선도 원림
3420,서울 부암동 백석동천
3421,동해 무릉계곡
3422,장성 백양사 백학봉
3423,남해 금산
3424,담양 소쇄원
3425,순천만
3426,충주 탄금대
3427,제주 서귀포 정방폭포
3428,단양 도담삼봉
3429,단양 석문
3430,단양 구담봉
3431,단양 사인암
3432,제천 옥순봉
3433,충주 계립령로 하늘재
3434,영월 청령포
3435,예천 초간정 원림
3436,구미 채미정
3437,거창 수승대
3438,고창 선운산 도솔계곡 일원
3439,무주 구천동 일사대 일원
3440,무주 구천동 파회·수심대 일원
3441,담양 식영정 일원
3442,담양 명옥헌 원림
3443,해남 달마산 미황사 일원
3444,봉화 청암정과 석천계곡
3445,속리산 법주사 일원
3446,가야산 해인사 일원
3447,부여 구드래 일원
3448,지리산 화엄사 일원
3449,조계산 송광사·선암사 일원
3450,두륜산 대흥사 일원
3451,서울 백악산 일원
3452,양양 하조대
3453,안면도 꽃지 할미 할아비 바위
3454,춘천 청평사 고려선원
3455,남해 지족해협 죽방렴
3456,지리산 한신계곡 일원
3457,태백 검룡소
3458,대관령 옛길
3459,영월 한반도 지형
3460,영월 선돌
3461,제주 서귀포 산방산
3462,제주 서귀포 쇠소깍
3463,제주 서귀포 외돌개
3464,진도 운림산방
3465,포항 용계정과 덕동숲
3466,안동 만휴정 원림
3467,사라오름
3468,영실기암과 오백나한
3469,함양 심진동 용추폭포
3470,함양 화림동 거연정 일원
3471,밀양 월연대 일원
3472,거창 용암정 일원
3473,화순 임대정 원림
3474,한라산 백록담
3475,한라산 선작지왓
3476,제주 방선문
3477,포천 화적연
3478,포천 한탄강 멍우리 협곡
3479,설악산 비룡폭포 계곡 일원
3480,설악산 토왕성폭포
3481,설악산 대승폭포
3482,설악산 십이선녀탕 일원
3483,설악산 수렴동·구곡담 계곡 일원
3484,설악산 울산바위
3485,설악산 비선대와 천불동계곡 일원
3486,설악산 용아장성
3487,설악산 공룡능선
3488,설악산 내설악 만경대
3489,청송 주산지 일원
3490,강릉 용연계곡 일원
3491,광주 환벽당 일원
3492,강릉 경포대와 경포호
3493,남양주 운길산 수종사 일원
3494,괴산 화양구곡
3495,구례 오산 사성암 일원
3496,화순 적벽
3497,군산 선유도 망주봉 일원
3498,무등산 규봉 주상절리와 지공너덜
3499,강진 백운동 원림
3500,부안 직소폭포 일원
3501,신안 가거도 섬등반도
3502,서울 성북동 별서
3503,장흥 천관산
3504,울주 반구천 일원
3505,고흥 지죽도 금강죽봉
3506,완주 위봉폭포 일원
3507,부안 우금바위 일원
3508,칠곡 가산바위
3509,포항 보경사 내연산 폭포
3510,고창 병바위 일원
3511,삼남대로 갈재
3512,삼남대로 누릿재
3513,백운산 칠족령
3514,창녕 남지 개비리
3515,관동대로 구질현
3516,영덕 옥계 침수정 일원
3517,지리산 쌍계사와 불일폭포 일원
3518,여수 금오산 향일암 일원
3519,연천 재인폭포
3520,곡성 함허정 일원
3521,창녕 관룡산 관룡사 일원
3522,영광 불갑사 산지 일원
3523,김제 진봉산 망해사 일원
3524,여수 영취산 흥국사 일원
3525,강진 만덕산 백련사와 다산초당 일원
3526,안동 고산정 일원
3527,여수 거문도 수월산 일원
3528,보성 오봉산 용추동과 칼바위 일원
3529,대구 도동 측백나무 숲
3530,서울 재동 백송
3531,서울 조계사 백송
3532,광릉 크낙새 서식지
3533,진천 노원리 왜가리 번식지
3534,제주 삼도 파초일엽 자생지
3535,제주 토끼섬 문주란 자생지
3536,제주 무태장어 서식지
3537,완도 주도 상록수림
3538,남해 미조리 상록수림
3539,양평 용문사 은행나무
3540,강진 사당리 푸조나무
3541,순천 평중리 이팝나무
3542,구례 화엄사 올벚나무
3543,강진 삼인리 비자나무
3544,완도 예송리 상록수림
3545,울릉 통구미 향나무 자생지
3546,울릉 대풍감 향나무 자생지
3547,울릉 태하동 솔송나무·섬잣나무·너도밤
3548,울릉 도동 섬개야광나무와 섬댕강나무군
3549,울릉 나리동 울릉국화와 섬백리향군락
3550,진도의 진도개
3551,서울 문묘 은행나무
3552,고양 송포 백송
3553,단양 영천리 측백나무 숲
3554,통영 비진도 팔손이나무 자생지
3555,울주 구량리 은행나무
3556,울주 목도 상록수림
3557,옹진 대청도 동백나무 자생북한지
3558,상주 운평리 구상화강암
3559,정선 정암사 열목어 서식지
3560,봉화 대현리 열목어 서식지
3561,영월 하송리 은행나무
3562,강화 갑곶리 탱자나무
3563,강화 사기리 탱자나무
3564,무안 청천리 팽나무와 개서어나무 숲
3565,금산 요광리 은행나무
3566,순천 송광사 천자암 쌍향수(곱향나무)
3567,경주 오류리 등나무
3568,내장산 굴거리나무군락
3569,원성 성남리 성황림
3570,삼척 도계리 긴잎느티나무
3571,울진 수산리 굴참나무
3572,제주 김녕굴과 만장굴
3573,진도 고니류 도래지
3574,보은 속리 정이품송
3575,예산 용궁리 백송
3576,진도 쌍계사 상록수림
3577,함평 향교리 느티나무·팽나무·개서어나
3578,함평 기각리 붉가시나무 자생북한지
3579,진도 상만리 비자나무
3580,영광 불갑사 참식나무 자생북한지
3581,영양 감천리 측백나무 숲
3582,경주 독락당 조각자나무
3583,부안 도청리 호랑가시나무군락
3584,부안 격포리 후박나무군락
3585,부안 중계리 꽝꽝나무군락
3586,울산 귀신고래 회유해면
3587,보령 외연도 상록수림
3588,태안 안면도 모감주나무군락
3589,칠곡 금무봉 나무고사리 화석산지
3590,괴산 송덕리 미선나무 자생지
3591,남해 물건리 방조어부림
3592,강진 백련사 동백나무 숲
3593,남해 화방사 산닥나무 자생지
3594,장성 백양사 비자나무 숲
3595,함양 상림
3596,울진 성류굴
3597,제주 신례리 왕벚나무 자생지
3598,울진 후정리 향나무
3599,제주 봉개동 왕벚나무 자생지
3600,제주 산천단 곰솔 군
3601,제주 성읍리 느티나무 및 팽나무 군
3602,제주 도순리 녹나무 자생지
3603,제주 천지연 담팔수 자생지
3604,창원 신방리 음나무 군
3605,괴산 읍내리 은행나무
3606,강릉 장덕리 은행나무
3607,원주 반계리 은행나무
3608,부산 양정동 배롱나무
3609,서천 마량리 동백나무 숲
3610,홍도 천연보호구역
3611,설악산 천연보호구역
3612,강진 까막섬 상록수림
3613,해남 대둔산 왕벚나무 자생지
3614,안동 송사동 소태나무
3615,안동 용계리 은행나무
3616,부산 범어사 등나무군락
3617,익산 천호동굴
3618,삼척 대이리 동굴지대
3619,낙동강 하류 철새 도래지
3620,청도 운문사 처진소나무
3621,한라산 천연보호구역
3622,고창 중산리 이팝나무
3623,고창 선운사 동백나무 숲
3624,김해 신천리 이팝나무
3625,울릉 성인봉 원시림
3626,한강의 황쏘가리
3627,제주의 한란
3628,청송 신기리 느티나무
3629,청송 관리 왕버들
3630,창덕궁 향나무
3631,제주 서귀포층 패류 화석산지
3632,의령 서동리 백악기 빗방울자국
3633,크낙새
3634,따오기
3635,황새
3636,먹황새
3637,고니
3638,큰고니
3639,혹고니
3640,두루미
3641,재두루미
3642,팔색조
3643,저어새
3644,노랑부리저어새
3645,느시(들칠면조)
3646,보은 속리산 망개나무
3647,여주 신접리 백로와 왜가리 번식지
3648,무안 용월리 백로와 왜가리 번식지
3649,진도 관매도 후박나무
3650,진안 평지리 이팝나무 군
3651,흑비둘기
3652,사향노루
3653,산양
3654,장수하늘소
3655,영월 고씨굴
3656,괴산 추점리 미선나무 자생지
3657,괴산 율지리 미선나무 자생지
3658,함안 용산리 백악기 새발자국 화석산지
3659,영동 영국사 은행나무
3660,밀양 남명리 얼음골
3661,구미 농소리 은행나무
3662,삼척 초당굴
3663,거제 연안 아비 도래지
3664,흑두루미
3665,양양 포매리 백로와 왜가리 번식지
3666,남양주 양지리 향나무
3667,거제 학동리 동백나무 숲 및 팔색조 
3668,양산 신전리 이팝나무
3669,광양읍수와 이팝나무
3670,"제주 한림 용암동굴지대(소천굴, 황금"
3671,울릉 사동 흑비둘기 서식지
3672,금강의 어름치
3673,고흥 금탑사 비자나무 숲
3674,서울 선농단 향나무
3675,해남 녹우단 비자나무 숲
3676,까막딱따구리
3677,독수리
3678,검독수리
3679,참수리
3680,흰꼬리수리
3681,소백산 주목군락
3682,철원 철새 도래지
3683,대암산·대우산 천연보호구역
3684,향로봉·건봉산 천연보호구역
3685,횡성 압곡리 백로와 왜가리 번식지
3686,무주 오산리 구상화강편마암
3687,한강 하류 재두루미 도래지
3688,창덕궁 다래나무
3689,안동 구리 측백나무 숲
3690,이천 신대리 백송
3691,서울 삼청동 등나무
3692,서울 삼청동 측백나무
3693,단양 고수동굴
3694,어름치
3695,평창 백룡동굴
3696,단양 온달동굴
3697,단양 노동동굴
3698,제주 산굼부리 분화구
3699,연산 화악리의 오계
3700,괴산 사담리 망개나무 자생지
3701,부산 전포동 구상반려암
3702,장흥 어산리 푸조나무
3703,부산 좌수영성지 곰솔
3704,서울 신림동 굴참나무
3705,삼척 갈전리 당숲
3706,영풍 단촌리 느티나무
3707,영풍 태장리 느티나무
3708,안동 사신리 느티나무
3709,양주 황방리 느티나무
3710,원성 대안리 느티나무
3711,김제 행촌리 느티나무
3712,남원 진기리 느티나무
3713,영암 월곡리 느티나무
3714,담양 대치리 느티나무
3715,영풍 병산리 갈참나무
3716,파주 무건리 물푸레나무
3717,사천 성내리 비자나무
3718,안동 대곡리 굴참나무
3719,합천 화양리 소나무
3720,무주 삼공리 반송
3721,문경 화산리 반송
3722,상주 상현리 반송
3723,예천 천향리 석송령
3724,청도 동산리 처진소나무
3725,김제 종덕리 왕버들
3726,청도 덕촌리 털왕버들
3727,남해 창선도 왕후박나무
3728,금릉 조룡리 은행나무
3729,청도 대전리 은행나무
3730,의령 세간리 은행나무
3731,화순 야사리 은행나무
3732,강화 볼음도 은행나무
3733,청주 공북리 음나무
3734,김해 천곡리 이팝나무
3735,부산 구포동 당숲
3736,부산 좌수영성지 푸조나무
3737,울진 화성리 향나무
3738,청송 장전리 향나무
3739,안동 주하리 뚝향나무
3740,인천 신현동 회화나무
3741,당진 삼월리 회화나무
3742,월성 육통리 회화나무
3743,함안 영동리 회화나무
3744,부여 주암리 은행나무
